"","Player","Eff","Vol","allstar","Yr","x3PAVG","x2PAVG","xFTAVG","PTS","TRB","AST","STL","BLK","ASTtTOV","SPBtPFR","PER","WS","OWS","DWS","TS","FTr"
"1","Paul Arizin",2.36447892560526,4.81933392812551,1,1959,0,82.9378622114495,90.2705755196147,94.6794603207388,62.1493688639551,39.2670361408165,0,0,0,0,84.6050670330928,95.6662902315076,94.2889833278849,60.6839872746554,74.3195652173913,88.1036589882231
"2","Elgin Baylor",1.27781407381054,5.0519955207981,1,1959,0,66.2514044438307,78.0577763309182,90.9294566323896,81.4812816916604,68.4880181094372,0,0,0,0,89.8833948099946,86.5553359683794,85.1945080091533,57.8340402969247,65.704347826087,81.2004666321013
"3","Ernie Beck",-1.06177372727269,-1.61446253238602,0,1959,0,45.0480244359086,31.5722356378505,22.0587480267332,11.9807962023951,29.7011775594634,0,0,0,0,22.6509400457129,32.5979672501412,31.1938542007192,28.4464475079533,34.7804347826087,17.0922524257462
"4","Al Bianchi",-0.675568579269789,-0.686074999946995,0,1959,0,27.9810868700905,37.2996336590331,46.4262108850563,14.1531733616236,48.7548135716702,0,0,0,0,34.8870041920565,43.2806324110672,41.2018497330282,37.6966242488512,41.3586956521739,37.2990889563736
"5","Jerry Bird",-1.66534525948936,-2.80773953143454,0,1959,0,47.1532088888621,43.720212835274,6.06076253602847,4.54251218627095,4.29566920473173,0,0,0,0,2.22923918770423,23.4288537549407,25.1378198460578,2.17391304347826,26.3152173913044,4.81445818828234
"6","Bucky Bockhorn",-0.751701993280789,-0.268713393354819,0,1959,0,31.6904868984225,30.5511177133744,47.378842402759,47.2192063808029,56.6031364991133,0,0,0,0,48.9018768022757,34.6597171964594,41.7562929061785,17.3093438680866,40.7152173913043,32.5049996296571
"7","Carl Braun",0.550510814228965,0.840114049307052,0,1959,0,63.2411858944472,69.3423458164112,49.4314778477744,23.3299693722204,75.5653236368052,0,0,0,0,53.7029835856538,63.5474308300395,67.2056953979151,31.6196830446565,63.2804347826087,49.4546700244426
"8","Pete Brennan",0.353973410890797,-2.6773098776869,0,1959,0,42.1673987966706,32.7917689725932,6.99292574615305,9.09803511705686,4.90545234564047,0,0,0,0,2.85227385200414,19.6887351778656,22.8704233409611,7.55898727465536,22.8478260869565,98.9454484852974
"9","Barney Cable",-0.898155044564459,-2.30549623785818,0,1959,0,37.9267521552635,48.0424336831143,9.81768013778721,16.4895384893801,6.06299148161484,0,0,0,0,6.8645488776826,25.5871477750861,29.4352993282646,12.8262579961003,28.345652173913,28.2867935708466
"10","Gene Conley",-1.31990622592962,-1.70702281584615,0,1959,0,20.5680162437798,26.3790791909153,14.2139109780027,42.4198942712267,5.47810475372727,0,0,0,0,10.1097145676159,27.998814229249,19.8386727688787,48.364262990456,21.804347826087,30.5662543515295
"11","Ed Conlin",-0.707073292660457,-0.0955197074756059,0,1959,0,14.8462298979332,33.3459024122658,55.091397294227,41.2292018796226,43.3058829651602,0,0,0,0,47.9927023965193,46.4525691699605,36.878496058988,47.7259337810769,40.1717391304348,46.8872676098067
"12","Larry Costello",1.25144093871703,2.93688260421928,1,1959,0,75.6102141236287,73.3587442544156,68.918067009929,39.03873125472,79.9609989183403,0,0,0,0,68.7720142054617,81.8859401468097,78.4733573063093,60.1405090137858,69.7152173913043,61.2371305829198
